estimator,estimator__act,estimator__learning_rate,estimator__momentum,estimator__n_hidden,estimator__n_neurons,std,neg_log_loss
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,relu,0.1,0.1,1,150,0.06855006434585126,-0.4196537600658461
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.7000000000000001,1,200,0.05127236312476638,-0.41985379230772707
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.1,4,100,0.04931499059060541,-0.4199904734816459
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,relu,0.01,0.1,2,200,0.07900300164254767,-0.42064757370915695
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.4,3,10,0.06904535345261467,-0.4207723028346912
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.4,5,200,0.11434761965315268,-0.42124263725865846
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,relu,0.1,0.4,1,150,0.05204373253128948,-0.4216103769342521
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.7000000000000001,2,150,0.046483813951452235,-0.4218369552982126
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.4,3,50,0.048955273644224674,-0.42188988283725315
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.1,0.4,2,150,0.11769755393418649,-0.4220803426588833
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,relu,0.1,0.4,1,50,0.07079813447011314,-0.4224884526647771
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.1,0.7000000000000001,1,100,0.07463392687729435,-0.4225430901863447
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,relu,0.01,0.4,1,100,0.055391047065947135,-0.422928376754406
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,relu,0.1,0.1,1,200,0.06838264746707849,-0.4232044163040329
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,relu,0.1,0.4,1,10,0.04855146983398171,-0.42341269097002676
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,sigmoid,0.1,0.7000000000000001,2,50,0.09628859777650549,-0.4238909816869908
